Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths)
Estonia,EST,"Jan 7, 2020",0
Estonia,EST,"Jan 8, 2020",0
Estonia,EST,"Jan 9, 2020",0
Estonia,EST,"Jan 10, 2020",0
Estonia,EST,"Jan 11, 2020",0
Estonia,EST,"Jan 12, 2020",0
Estonia,EST,"Jan 13, 2020",0
Estonia,EST,"Jan 14, 2020",0
Estonia,EST,"Jan 15, 2020",0
Estonia,EST,"Jan 16, 2020",0
Estonia,EST,"Jan 17, 2020",0
Estonia,EST,"Jan 18, 2020",0
Estonia,EST,"Jan 19, 2020",0
Estonia,EST,"Jan 20, 2020",0
Estonia,EST,"Jan 21, 2020",0
Estonia,EST,"Jan 22, 2020",0
Estonia,EST,"Jan 23, 2020",0
Estonia,EST,"Jan 24, 2020",0
Estonia,EST,"Jan 25, 2020",0
Estonia,EST,"Jan 26, 2020",0
Estonia,EST,"Jan 27, 2020",0
Estonia,EST,"Jan 28, 2020",0
Estonia,EST,"Jan 29, 2020",0
Estonia,EST,"Jan 30, 2020",0
Estonia,EST,"Jan 31, 2020",0
Estonia,EST,"Feb 1, 2020",0
Estonia,EST,"Feb 2, 2020",0
Estonia,EST,"Feb 3, 2020",0
Estonia,EST,"Feb 4, 2020",0
Estonia,EST,"Feb 5, 2020",0
Estonia,EST,"Feb 6, 2020",0
Estonia,EST,"Feb 7, 2020",0
Estonia,EST,"Feb 8, 2020",0
Estonia,EST,"Feb 9, 2020",0
Estonia,EST,"Feb 10, 2020",0
Estonia,EST,"Feb 11, 2020",0
Estonia,EST,"Feb 12, 2020",0
Estonia,EST,"Feb 13, 2020",0
Estonia,EST,"Feb 14, 2020",0
Estonia,EST,"Feb 15, 2020",0
Estonia,EST,"Feb 16, 2020",0
Estonia,EST,"Feb 17, 2020",0
Estonia,EST,"Feb 18, 2020",0
Estonia,EST,"Feb 19, 2020",0
Estonia,EST,"Feb 20, 2020",0
Estonia,EST,"Feb 21, 2020",0
Estonia,EST,"Feb 22, 2020",0
Estonia,EST,"Feb 23, 2020",0
Estonia,EST,"Feb 24, 2020",0
Estonia,EST,"Feb 25, 2020",0
Estonia,EST,"Feb 26, 2020",0
Estonia,EST,"Feb 27, 2020",0
Estonia,EST,"Feb 28, 2020",0
Estonia,EST,"Feb 29, 2020",0
Estonia,EST,"Mar 1, 2020",0
Estonia,EST,"Mar 2, 2020",0
Estonia,EST,"Mar 4, 2020",0
Estonia,EST,"Mar 6, 2020",0
Estonia,EST,"Mar 7, 2020",0
Estonia,EST,"Mar 11, 2020",0
Estonia,EST,"Mar 12, 2020",0
Estonia,EST,"Mar 13, 2020",0
Estonia,EST,"Mar 14, 2020",0
Estonia,EST,"Mar 15, 2020",0
Estonia,EST,"Mar 16, 2020",0
Estonia,EST,"Mar 17, 2020",0
Estonia,EST,"Mar 18, 2020",0
Estonia,EST,"Mar 19, 2020",0
Estonia,EST,"Mar 20, 2020",0
Estonia,EST,"Mar 21, 2020",0
Estonia,EST,"Mar 22, 2020",0
Estonia,EST,"Mar 23, 2020",0
Estonia,EST,"Mar 24, 2020",0
Estonia,EST,"Mar 25, 2020",0
Estonia,EST,"Mar 26, 2020",1
Estonia,EST,"Mar 27, 2020",1
Estonia,EST,"Mar 28, 2020",1
Estonia,EST,"Mar 29, 2020",1
Estonia,EST,"Mar 30, 2020",3
Estonia,EST,"Mar 31, 2020",3
Estonia,EST,"Apr 1, 2020",4
Estonia,EST,"Apr 2, 2020",5
Estonia,EST,"Apr 3, 2020",11
Estonia,EST,"Apr 4, 2020",12
Estonia,EST,"Apr 5, 2020",13
Estonia,EST,"Apr 6, 2020",15
Estonia,EST,"Apr 7, 2020",19
Estonia,EST,"Apr 8, 2020",21
Estonia,EST,"Apr 9, 2020",24
Estonia,EST,"Apr 10, 2020",24
Estonia,EST,"Apr 11, 2020",24
Estonia,EST,"Apr 12, 2020",24
Estonia,EST,"Apr 13, 2020",25
Estonia,EST,"Apr 14, 2020",28
Estonia,EST,"Apr 15, 2020",31
Estonia,EST,"Apr 16, 2020",35
Estonia,EST,"Apr 17, 2020",36
Estonia,EST,"Apr 18, 2020",38
Estonia,EST,"Apr 19, 2020",38
Estonia,EST,"Apr 20, 2020",40
Estonia,EST,"Apr 21, 2020",40
Estonia,EST,"Apr 22, 2020",43
Ethiopia,ETH,"Mar 14, 2020",0
Ethiopia,ETH,"Mar 15, 2020",0
Ethiopia,ETH,"Mar 16, 2020",0
Ethiopia,ETH,"Mar 17, 2020",0
Ethiopia,ETH,"Mar 18, 2020",0
Ethiopia,ETH,"Mar 19, 2020",0
Ethiopia,ETH,"Mar 20, 2020",0
Ethiopia,ETH,"Mar 21, 2020",0
Ethiopia,ETH,"Mar 22, 2020",0
Ethiopia,ETH,"Mar 23, 2020",0
Ethiopia,ETH,"Mar 24, 2020",0
Ethiopia,ETH,"Mar 25, 2020",0
Ethiopia,ETH,"Mar 26, 2020",0
Ethiopia,ETH,"Mar 27, 2020",0
Ethiopia,ETH,"Mar 28, 2020",0
Ethiopia,ETH,"Mar 29, 2020",0
Ethiopia,ETH,"Mar 30, 2020",0
Ethiopia,ETH,"Mar 31, 2020",0
Ethiopia,ETH,"Apr 1, 2020",0
Ethiopia,ETH,"Apr 2, 2020",0
Ethiopia,ETH,"Apr 3, 2020",0
Ethiopia,ETH,"Apr 4, 2020",0
Ethiopia,ETH,"Apr 5, 2020",0
Ethiopia,ETH,"Apr 6, 2020",2
Ethiopia,ETH,"Apr 7, 2020",2
Ethiopia,ETH,"Apr 8, 2020",2
Ethiopia,ETH,"Apr 9, 2020",2
Ethiopia,ETH,"Apr 10, 2020",2
Ethiopia,ETH,"Apr 11, 2020",2
Ethiopia,ETH,"Apr 12, 2020",3
Ethiopia,ETH,"Apr 13, 2020",3
Ethiopia,ETH,"Apr 14, 2020",3
Ethiopia,ETH,"Apr 15, 2020",3
Ethiopia,ETH,"Apr 16, 2020",3
Ethiopia,ETH,"Apr 17, 2020",3
Ethiopia,ETH,"Apr 18, 2020",3
Ethiopia,ETH,"Apr 19, 2020",3
Ethiopia,ETH,"Apr 20, 2020",3
Ethiopia,ETH,"Apr 21, 2020",3
Ethiopia,ETH,"Apr 22, 2020",3
Europe,,"Dec 31, 2019",0
Europe,,"Jan 1, 2020",0
Europe,,"Jan 2, 2020",0
Europe,,"Jan 3, 2020",0
Europe,,"Jan 4, 2020",0
Europe,,"Jan 5, 2020",0
Europe,,"Jan 6, 2020",0
Europe,,"Jan 7, 2020",0
Europe,,"Jan 8, 2020",0
Europe,,"Jan 9, 2020",0
Europe,,"Jan 10, 2020",0
Europe,,"Jan 11, 2020",0
Europe,,"Jan 12, 2020",0
Europe,,"Jan 13, 2020",0
Europe,,"Jan 14, 2020",0
Europe,,"Jan 15, 2020",0
Europe,,"Jan 16, 2020",0
Europe,,"Jan 17, 2020",0
Europe,,"Jan 18, 2020",0
Europe,,"Jan 19, 2020",0
Europe,,"Jan 20, 2020",0
Europe,,"Jan 21, 2020",0
Europe,,"Jan 22, 2020",0
Europe,,"Jan 23, 2020",0
Europe,,"Jan 24, 2020",0
Europe,,"Jan 25, 2020",0
Europe,,"Jan 26, 2020",0
Europe,,"Jan 27, 2020",0
Europe,,"Jan 28, 2020",0
Europe,,"Jan 29, 2020",0
Europe,,"Jan 30, 2020",0
Europe,,"Jan 31, 2020",0
Europe,,"Feb 1, 2020",0
Europe,,"Feb 2, 2020",0
Europe,,"Feb 3, 2020",0
Europe,,"Feb 4, 2020",0
Europe,,"Feb 5, 2020",0
Europe,,"Feb 6, 2020",0
Europe,,"Feb 7, 2020",0
Europe,,"Feb 8, 2020",0
Europe,,"Feb 9, 2020",0
Europe,,"Feb 10, 2020",0
Europe,,"Feb 11, 2020",0
Europe,,"Feb 12, 2020",0
Europe,,"Feb 13, 2020",0
Europe,,"Feb 14, 2020",0
Europe,,"Feb 15, 2020",1
Europe,,"Feb 16, 2020",1
Europe,,"Feb 17, 2020",1
Europe,,"Feb 18, 2020",1
Europe,,"Feb 19, 2020",1
Europe,,"Feb 20, 2020",1
Europe,,"Feb 21, 2020",1
Europe,,"Feb 22, 2020",1
Europe,,"Feb 23, 2020",3
Europe,,"Feb 24, 2020",3
Europe,,"Feb 25, 2020",7
Europe,,"Feb 26, 2020",12
Europe,,"Feb 27, 2020",14
Europe,,"Feb 28, 2020",19
Europe,,"Feb 29, 2020",23
Europe,,"Mar 1, 2020",31
Europe,,"Mar 2, 2020",38
Europe,,"Mar 3, 2020",56
Europe,,"Mar 4, 2020",85
Europe,,"Mar 5, 2020",113
Europe,,"Mar 6, 2020",161
Europe,,"Mar 7, 2020",215
Europe,,"Mar 8, 2020",253
Europe,,"Mar 9, 2020",399
Europe,,"Mar 10, 2020",536
Europe,,"Mar 11, 2020",716
Europe,,"Mar 12, 2020",951
Europe,,"Mar 13, 2020",1201
Europe,,"Mar 14, 2020",1513
Europe,,"Mar 15, 2020",1744
Europe,,"Mar 16, 2020",2337
Europe,,"Mar 17, 2020",2764
Europe,,"Mar 18, 2020",3359
Europe,,"Mar 19, 2020",4089
Europe,,"Mar 20, 2020",4936
Europe,,"Mar 21, 2020",5988
Europe,,"Mar 22, 2020",7402
Europe,,"Mar 23, 2020",8711
Europe,,"Mar 24, 2020",10148
Europe,,"Mar 25, 2020",11932
Europe,,"Mar 26, 2020",13875
Europe,,"Mar 27, 2020",16009
Europe,,"Mar 28, 2020",18628
Europe,,"Mar 29, 2020",21292
Europe,,"Mar 30, 2020",23806
Europe,,"Mar 31, 2020",26506
Europe,,"Apr 1, 2020",29862
Europe,,"Apr 2, 2020",33311
Europe,,"Apr 3, 2020",36630
Europe,,"Apr 4, 2020",41739
Europe,,"Apr 5, 2020",45744
Europe,,"Apr 6, 2020",48689
Europe,,"Apr 7, 2020",51957
Europe,,"Apr 8, 2020",56819
Europe,,"Apr 9, 2020",60595
Europe,,"Apr 10, 2020",65180
Europe,,"Apr 11, 2020",69429
Europe,,"Apr 12, 2020",72980
Europe,,"Apr 13, 2020",76067
Europe,,"Apr 14, 2020",79226
Europe,,"Apr 15, 2020",83020
Europe,,"Apr 16, 2020",87608
Europe,,"Apr 17, 2020",91624
Europe,,"Apr 18, 2020",95209
Europe,,"Apr 19, 2020",98810
Europe,,"Apr 20, 2020",101363
Europe,,"Apr 21, 2020",103934
Europe,,"Apr 22, 2020",107405
European Union,,"Dec 31, 2019",0
European Union,,"Jan 1, 2020",0
European Union,,"Jan 2, 2020",0
European Union,,"Jan 3, 2020",0
European Union,,"Jan 4, 2020",0
European Union,,"Jan 5, 2020",0
European Union,,"Jan 6, 2020",0
European Union,,"Jan 7, 2020",0
European Union,,"Jan 8, 2020",0
European Union,,"Jan 9, 2020",0
European Union,,"Jan 10, 2020",0
European Union,,"Jan 11, 2020",0
European Union,,"Jan 12, 2020",0
European Union,,"Jan 13, 2020",0
European Union,,"Jan 14, 2020",0
European Union,,"Jan 15, 2020",0
European Union,,"Jan 16, 2020",0
European Union,,"Jan 17, 2020",0
European Union,,"Jan 18, 2020",0
European Union,,"Jan 19, 2020",0
European Union,,"Jan 20, 2020",0
European Union,,"Jan 21, 2020",0
European Union,,"Jan 22, 2020",0
European Union,,"Jan 23, 2020",0
European Union,,"Jan 24, 2020",0
European Union,,"Jan 25, 2020",0
European Union,,"Jan 26, 2020",0
European Union,,"Jan 27, 2020",0
European Union,,"Jan 28, 2020",0
European Union,,"Jan 29, 2020",0
European Union,,"Jan 30, 2020",0
European Union,,"Jan 31, 2020",0
European Union,,"Feb 1, 2020",0
European Union,,"Feb 2, 2020",0
European Union,,"Feb 3, 2020",0
European Union,,"Feb 4, 2020",0
European Union,,"Feb 5, 2020",0
European Union,,"Feb 6, 2020",0
European Union,,"Feb 7, 2020",0
European Union,,"Feb 8, 2020",0
European Union,,"Feb 9, 2020",0
European Union,,"Feb 10, 2020",0
European Union,,"Feb 11, 2020",0
European Union,,"Feb 12, 2020",0
European Union,,"Feb 13, 2020",0
European Union,,"Feb 14, 2020",0
European Union,,"Feb 15, 2020",1
European Union,,"Feb 16, 2020",1
European Union,,"Feb 17, 2020",1
European Union,,"Feb 18, 2020",1
European Union,,"Feb 19, 2020",1
European Union,,"Feb 20, 2020",1
European Union,,"Feb 21, 2020",1
European Union,,"Feb 22, 2020",1
European Union,,"Feb 23, 2020",3
European Union,,"Feb 24, 2020",3
European Union,,"Feb 25, 2020",7
European Union,,"Feb 26, 2020",12
European Union,,"Feb 27, 2020",14
European Union,,"Feb 28, 2020",19
European Union,,"Feb 29, 2020",23
European Union,,"Mar 1, 2020",31
European Union,,"Mar 2, 2020",37
European Union,,"Mar 3, 2020",55
European Union,,"Mar 4, 2020",84
European Union,,"Mar 5, 2020",112
European Union,,"Mar 6, 2020",159
European Union,,"Mar 7, 2020",213
European Union,,"Mar 8, 2020",251
European Union,,"Mar 9, 2020",396
European Union,,"Mar 10, 2020",532
European Union,,"Mar 11, 2020",711
European Union,,"Mar 12, 2020",943
European Union,,"Mar 13, 2020",1190
European Union,,"Mar 14, 2020",1499
European Union,,"Mar 15, 2020",1726
European Union,,"Mar 16, 2020",2315
European Union,,"Mar 17, 2020",2737
European Union,,"Mar 18, 2020",3325
European Union,,"Mar 19, 2020",4046
European Union,,"Mar 20, 2020",4877
European Union,,"Mar 21, 2020",5916
European Union,,"Mar 22, 2020",7310
European Union,,"Mar 23, 2020",8613
European Union,,"Mar 24, 2020",10039
European Union,,"Mar 25, 2020",11798
European Union,,"Mar 26, 2020",13719
European Union,,"Mar 27, 2020",15782
European Union,,"Mar 28, 2020",18354
European Union,,"Mar 29, 2020",20962
European Union,,"Mar 30, 2020",23437
European Union,,"Mar 31, 2020",26083
European Union,,"Apr 1, 2020",29324
European Union,,"Apr 2, 2020",32745
European Union,,"Apr 3, 2020",35966
European Union,,"Apr 4, 2020",40996
European Union,,"Apr 5, 2020",44900
European Union,,"Apr 6, 2020",47792
European Union,,"Apr 7, 2020",50993
European Union,,"Apr 8, 2020",55750
European Union,,"Apr 9, 2020",59421
European Union,,"Apr 10, 2020",63915
European Union,,"Apr 11, 2020",68068
European Union,,"Apr 12, 2020",71557
European Union,,"Apr 13, 2020",74559
European Union,,"Apr 14, 2020",77661
European Union,,"Apr 15, 2020",81344
European Union,,"Apr 16, 2020",85787
European Union,,"Apr 17, 2020",89680
European Union,,"Apr 18, 2020",93152
European Union,,"Apr 19, 2020",96621
European Union,,"Apr 20, 2020",99068
European Union,,"Apr 21, 2020",101553
European Union,,"Apr 22, 2020",104890
Faeroe Islands,FRO,"Mar 20, 2020",0
Faeroe Islands,FRO,"Mar 21, 2020",0
Faeroe Islands,FRO,"Mar 22, 2020",0
Faeroe Islands,FRO,"Mar 23, 2020",0
Faeroe Islands,FRO,"Mar 24, 2020",0
Faeroe Islands,FRO,"Mar 25, 2020",0
Faeroe Islands,FRO,"Mar 26, 2020",0
Faeroe Islands,FRO,"Mar 27, 2020",0
Faeroe Islands,FRO,"Mar 28, 2020",0
Faeroe Islands,FRO,"Mar 29, 2020",0
Faeroe Islands,FRO,"Mar 30, 2020",0
Faeroe Islands,FRO,"Mar 31, 2020",0
Faeroe Islands,FRO,"Apr 1, 2020",0
Faeroe Islands,FRO,"Apr 2, 2020",0
Faeroe Islands,FRO,"Apr 3, 2020",0
Faeroe Islands,FRO,"Apr 4, 2020",0
Faeroe Islands,FRO,"Apr 5, 2020",0
Faeroe Islands,FRO,"Apr 6, 2020",0
Faeroe Islands,FRO,"Apr 7, 2020",0
Faeroe Islands,FRO,"Apr 8, 2020",0
Faeroe Islands,FRO,"Apr 9, 2020",0
Faeroe Islands,FRO,"Apr 10, 2020",0
Faeroe Islands,FRO,"Apr 11, 2020",0
Faeroe Islands,FRO,"Apr 12, 2020",0
Faeroe Islands,FRO,"Apr 13, 2020",0
Faeroe Islands,FRO,"Apr 14, 2020",0
Faeroe Islands,FRO,"Apr 15, 2020",0
Faeroe Islands,FRO,"Apr 16, 2020",0
Faeroe Islands,FRO,"Apr 17, 2020",0
Faeroe Islands,FRO,"Apr 18, 2020",0
Faeroe Islands,FRO,"Apr 19, 2020",0
Faeroe Islands,FRO,"Apr 20, 2020",0
Faeroe Islands,FRO,"Apr 21, 2020",0
Faeroe Islands,FRO,"Apr 22, 2020",0
Falkland Islands,FLK,"Apr 4, 2020",0
Falkland Islands,FLK,"Apr 5, 2020",0
Falkland Islands,FLK,"Apr 6, 2020",0
Falkland Islands,FLK,"Apr 7, 2020",0
Falkland Islands,FLK,"Apr 8, 2020",0
Falkland Islands,FLK,"Apr 9, 2020",0
Falkland Islands,FLK,"Apr 10, 2020",0
Falkland Islands,FLK,"Apr 11, 2020",0
Falkland Islands,FLK,"Apr 12, 2020",0
Falkland Islands,FLK,"Apr 13, 2020",0
Falkland Islands,FLK,"Apr 14, 2020",0
Falkland Islands,FLK,"Apr 15, 2020",0
Falkland Islands,FLK,"Apr 16, 2020",0
Falkland Islands,FLK,"Apr 17, 2020",0
Falkland Islands,FLK,"Apr 18, 2020",0
Falkland Islands,FLK,"Apr 19, 2020",0
Falkland Islands,FLK,"Apr 20, 2020",0
Falkland Islands,FLK,"Apr 21, 2020",0
Falkland Islands,FLK,"Apr 22, 2020",0
Fiji,FJI,"Mar 20, 2020",0
Fiji,FJI,"Mar 21, 2020",0
Fiji,FJI,"Mar 22, 2020",0
Fiji,FJI,"Mar 23, 2020",0
Fiji,FJI,"Mar 24, 2020",0
Fiji,FJI,"Mar 25, 2020",0
Fiji,FJI,"Mar 26, 2020",0
Fiji,FJI,"Mar 27, 2020",0
Fiji,FJI,"Mar 28, 2020",0
Fiji,FJI,"Mar 29, 2020",0
Fiji,FJI,"Mar 30, 2020",0
Fiji,FJI,"Mar 31, 2020",0
Fiji,FJI,"Apr 1, 2020",0
Fiji,FJI,"Apr 2, 2020",0
Fiji,FJI,"Apr 3, 2020",0
Fiji,FJI,"Apr 4, 2020",0
Fiji,FJI,"Apr 5, 2020",0
Fiji,FJI,"Apr 6, 2020",0
Fiji,FJI,"Apr 7, 2020",0
Fiji,FJI,"Apr 8, 2020",0
Fiji,FJI,"Apr 9, 2020",0
Fiji,FJI,"Apr 10, 2020",0
Fiji,FJI,"Apr 11, 2020",0
Fiji,FJI,"Apr 12, 2020",0
Fiji,FJI,"Apr 13, 2020",0
Fiji,FJI,"Apr 14, 2020",0
Fiji,FJI,"Apr 15, 2020",0
Fiji,FJI,"Apr 16, 2020",0
Fiji,FJI,"Apr 17, 2020",0
Fiji,FJI,"Apr 18, 2020",0
Fiji,FJI,"Apr 19, 2020",0
Fiji,FJI,"Apr 20, 2020",0
Fiji,FJI,"Apr 21, 2020",0
Fiji,FJI,"Apr 22, 2020",0
Finland,FIN,"Dec 31, 2019",0
Finland,FIN,"Jan 1, 2020",0
Finland,FIN,"Jan 2, 2020",0
Finland,FIN,"Jan 3, 2020",0
Finland,FIN,"Jan 4, 2020",0
Finland,FIN,"Jan 5, 2020",0
Finland,FIN,"Jan 6, 2020",0
Finland,FIN,"Jan 7, 2020",0
Finland,FIN,"Jan 8, 2020",0
Finland,FIN,"Jan 9, 2020",0
Finland,FIN,"Jan 10, 2020",0
Finland,FIN,"Jan 11, 2020",0
Finland,FIN,"Jan 12, 2020",0
Finland,FIN,"Jan 13, 2020",0
Finland,FIN,"Jan 14, 2020",0
Finland,FIN,"Jan 15, 2020",0
Finland,FIN,"Jan 16, 2020",0
Finland,FIN,"Jan 17, 2020",0
Finland,FIN,"Jan 18, 2020",0
Finland,FIN,"Jan 19, 2020",0
Finland,FIN,"Jan 20, 2020",0
Finland,FIN,"Jan 21, 2020",0
Finland,FIN,"Jan 22, 2020",0
Finland,FIN,"Jan 23, 2020",0
Finland,FIN,"Jan 24, 2020",0
Finland,FIN,"Jan 25, 2020",0
Finland,FIN,"Jan 26, 2020",0
Finland,FIN,"Jan 27, 2020",0
Finland,FIN,"Jan 28, 2020",0
Finland,FIN,"Jan 29, 2020",0
Finland,FIN,"Jan 30, 2020",0
Finland,FIN,"Jan 31, 2020",0
Finland,FIN,"Feb 1, 2020",0
Finland,FIN,"Feb 2, 2020",0
Finland,FIN,"Feb 3, 2020",0
Finland,FIN,"Feb 4, 2020",0
Finland,FIN,"Feb 5, 2020",0
Finland,FIN,"Feb 6, 2020",0
Finland,FIN,"Feb 7, 2020",0
Finland,FIN,"Feb 8, 2020",0
Finland,FIN,"Feb 9, 2020",0
Finland,FIN,"Feb 10, 2020",0
Finland,FIN,"Feb 11, 2020",0
Finland,FIN,"Feb 12, 2020",0
Finland,FIN,"Feb 13, 2020",0
Finland,FIN,"Feb 14, 2020",0
Finland,FIN,"Feb 15, 2020",0
Finland,FIN,"Feb 16, 2020",0
Finland,FIN,"Feb 17, 2020",0
Finland,FIN,"Feb 18, 2020",0
Finland,FIN,"Feb 19, 2020",0
Finland,FIN,"Feb 20, 2020",0
Finland,FIN,"Feb 21, 2020",0
Finland,FIN,"Feb 22, 2020",0
Finland,FIN,"Feb 23, 2020",0
Finland,FIN,"Feb 24, 2020",0
Finland,FIN,"Feb 25, 2020",0
Finland,FIN,"Feb 26, 2020",0
Finland,FIN,"Feb 27, 2020",0
Finland,FIN,"Feb 28, 2020",0
Finland,FIN,"Feb 29, 2020",0
Finland,FIN,"Mar 1, 2020",0
Finland,FIN,"Mar 2, 2020",0
Finland,FIN,"Mar 4, 2020",0
Finland,FIN,"Mar 6, 2020",0
Finland,FIN,"Mar 7, 2020",0
Finland,FIN,"Mar 9, 2020",0
Finland,FIN,"Mar 10, 2020",0
Finland,FIN,"Mar 12, 2020",0
Finland,FIN,"Mar 13, 2020",0
Finland,FIN,"Mar 14, 2020",0
Finland,FIN,"Mar 15, 2020",0
Finland,FIN,"Mar 16, 2020",0
Finland,FIN,"Mar 17, 2020",0
Finland,FIN,"Mar 18, 2020",0
Finland,FIN,"Mar 19, 2020",0
Finland,FIN,"Mar 20, 2020",0
Finland,FIN,"Mar 21, 2020",0
Finland,FIN,"Mar 22, 2020",1
Finland,FIN,"Mar 23, 2020",1
Finland,FIN,"Mar 24, 2020",1
Finland,FIN,"Mar 25, 2020",1
Finland,FIN,"Mar 26, 2020",3
Finland,FIN,"Mar 27, 2020",4
Finland,FIN,"Mar 28, 2020",7
Finland,FIN,"Mar 29, 2020",9
Finland,FIN,"Mar 30, 2020",11
Finland,FIN,"Mar 31, 2020",13
Finland,FIN,"Apr 1, 2020",17
Finland,FIN,"Apr 2, 2020",17
Finland,FIN,"Apr 3, 2020",19
Finland,FIN,"Apr 4, 2020",20
Finland,FIN,"Apr 5, 2020",25
Finland,FIN,"Apr 6, 2020",27
Finland,FIN,"Apr 7, 2020",27
Finland,FIN,"Apr 8, 2020",34
Finland,FIN,"Apr 9, 2020",40
Finland,FIN,"Apr 10, 2020",42
Finland,FIN,"Apr 11, 2020",48
Finland,FIN,"Apr 12, 2020",49
Finland,FIN,"Apr 13, 2020",56
Finland,FIN,"Apr 14, 2020",59
Finland,FIN,"Apr 15, 2020",64
Finland,FIN,"Apr 16, 2020",72
Finland,FIN,"Apr 17, 2020",75
Finland,FIN,"Apr 18, 2020",82
Finland,FIN,"Apr 19, 2020",90
Finland,FIN,"Apr 20, 2020",94
Finland,FIN,"Apr 21, 2020",98
Finland,FIN,"Apr 22, 2020",141
France,FRA,"Dec 31, 2019",0
France,FRA,"Jan 1, 2020",0
France,FRA,"Jan 2, 2020",0
France,FRA,"Jan 3, 2020",0
France,FRA,"Jan 4, 2020",0
France,FRA,"Jan 5, 2020",0
France,FRA,"Jan 6, 2020",0
France,FRA,"Jan 7, 2020",0
France,FRA,"Jan 8, 2020",0
France,FRA,"Jan 9, 2020",0
France,FRA,"Jan 10, 2020",0
France,FRA,"Jan 11, 2020",0
France,FRA,"Jan 12, 2020",0
France,FRA,"Jan 13, 2020",0
France,FRA,"Jan 14, 2020",0
France,FRA,"Jan 15, 2020",0
France,FRA,"Jan 16, 2020",0
France,FRA,"Jan 17, 2020",0
France,FRA,"Jan 18, 2020",0
France,FRA,"Jan 19, 2020",0
France,FRA,"Jan 20, 2020",0
France,FRA,"Jan 21, 2020",0
France,FRA,"Jan 22, 2020",0
France,FRA,"Jan 23, 2020",0
France,FRA,"Jan 24, 2020",0
France,FRA,"Jan 25, 2020",0
France,FRA,"Jan 26, 2020",0
France,FRA,"Jan 27, 2020",0
France,FRA,"Jan 28, 2020",0
France,FRA,"Jan 29, 2020",0
France,FRA,"Jan 30, 2020",0
France,FRA,"Jan 31, 2020",0
France,FRA,"Feb 1, 2020",0
France,FRA,"Feb 2, 2020",0
France,FRA,"Feb 3, 2020",0
France,FRA,"Feb 4, 2020",0
France,FRA,"Feb 5, 2020",0
France,FRA,"Feb 6, 2020",0
France,FRA,"Feb 7, 2020",0
France,FRA,"Feb 8, 2020",0
France,FRA,"Feb 9, 2020",0
France,FRA,"Feb 10, 2020",0
France,FRA,"Feb 11, 2020",0
France,FRA,"Feb 12, 2020",0
France,FRA,"Feb 13, 2020",0
France,FRA,"Feb 14, 2020",0
France,FRA,"Feb 15, 2020",1
France,FRA,"Feb 16, 2020",1
France,FRA,"Feb 17, 2020",1
France,FRA,"Feb 18, 2020",1
France,FRA,"Feb 19, 2020",1
France,FRA,"Feb 20, 2020",1
France,FRA,"Feb 21, 2020",1
France,FRA,"Feb 22, 2020",1
France,FRA,"Feb 23, 2020",1
France,FRA,"Feb 24, 2020",1
France,FRA,"Feb 25, 2020",1
France,FRA,"Feb 26, 2020",1
France,FRA,"Feb 27, 2020",2
France,FRA,"Feb 28, 2020",2
France,FRA,"Feb 29, 2020",2
France,FRA,"Mar 1, 2020",2
France,FRA,"Mar 2, 2020",2
France,FRA,"Mar 3, 2020",3
France,FRA,"Mar 4, 2020",4
France,FRA,"Mar 5, 2020",4
France,FRA,"Mar 6, 2020",7
France,FRA,"Mar 7, 2020",9
France,FRA,"Mar 8, 2020",10
France,FRA,"Mar 9, 2020",19
France,FRA,"Mar 10, 2020",30
France,FRA,"Mar 11, 2020",33
France,FRA,"Mar 12, 2020",48
France,FRA,"Mar 13, 2020",61
France,FRA,"Mar 14, 2020",79
France,FRA,"Mar 15, 2020",91
France,FRA,"Mar 16, 2020",127
France,FRA,"Mar 17, 2020",148
France,FRA,"Mar 18, 2020",175
France,FRA,"Mar 19, 2020",244
France,FRA,"Mar 20, 2020",372
France,FRA,"Mar 21, 2020",450
France,FRA,"Mar 22, 2020",562
France,FRA,"Mar 23, 2020",674
France,FRA,"Mar 24, 2020",860
France,FRA,"Mar 25, 2020",1100
France,FRA,"Mar 26, 2020",1331
France,FRA,"Mar 27, 2020",1696
France,FRA,"Mar 28, 2020",1995
France,FRA,"Mar 29, 2020",2314
France,FRA,"Mar 30, 2020",2606
France,FRA,"Mar 31, 2020",3024
France,FRA,"Apr 1, 2020",3523
France,FRA,"Apr 2, 2020",4032
France,FRA,"Apr 3, 2020",4503
France,FRA,"Apr 4, 2020",6507
France,FRA,"Apr 5, 2020",7560
France,FRA,"Apr 6, 2020",8078
France,FRA,"Apr 7, 2020",8911
France,FRA,"Apr 8, 2020",10328
France,FRA,"Apr 9, 2020",10869
France,FRA,"Apr 10, 2020",12210
France,FRA,"Apr 11, 2020",13197
France,FRA,"Apr 12, 2020",13832
France,FRA,"Apr 13, 2020",14393
France,FRA,"Apr 14, 2020",14967
France,FRA,"Apr 15, 2020",15729
France,FRA,"Apr 16, 2020",17167
France,FRA,"Apr 17, 2020",17920
France,FRA,"Apr 18, 2020",18681
France,FRA,"Apr 19, 2020",19323
France,FRA,"Apr 20, 2020",19718
France,FRA,"Apr 21, 2020",20265
France,FRA,"Apr 22, 2020",20796
French Polynesia,PYF,"Mar 19, 2020",0
French Polynesia,PYF,"Mar 20, 2020",0
